synthetic_claim_id,batch_index,seed,s_true,n_cells,successes,failures,s_hat,ci_low,ci_high,ci_contains_s_true,tau,true_tau_class,decision,reporting_status
cal_n100_s099_0026,2727,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0027,2728,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0028,2729,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0029,2730,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0030,2731,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0031,2732,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0032,2733,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0033,2734,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0034,2735,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0035,2736,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0036,2737,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0037,2738,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0038,2739,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0039,2740,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0040,2741,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0041,2742,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0042,2743,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0043,2744,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0044,2745,42,0.99,100,97,3,0.97,0.9154806357094724,0.9897454759759611,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0045,2746,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0046,2747,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0047,2748,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0048,2749,42,0.99,100,96,4,0.96,0.9016292856411208,0.9843366960084523,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0049,2750,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0050,2751,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0051,2752,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0052,2753,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0053,2754,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0054,2755,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0055,2756,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0056,2757,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0057,2758,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0058,2759,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0059,2760,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0060,2761,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0061,2762,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0062,2763,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0063,2764,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0064,2765,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0065,2766,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0066,2767,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0067,2768,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0068,2769,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0069,2770,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0070,2771,42,0.99,100,96,4,0.96,0.9016292856411208,0.9843366960084523,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0071,2772,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0072,2773,42,0.99,100,97,3,0.97,0.9154806357094724,0.9897454759759611,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0073,2774,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0074,2775,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0075,2776,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0076,2777,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0077,2778,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0078,2779,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0079,2780,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0080,2781,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0081,2782,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0082,2783,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0083,2784,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0084,2785,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0085,2786,42,0.99,100,97,3,0.97,0.9154806357094724,0.9897454759759611,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0086,2787,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0087,2788,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0088,2789,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0089,2790,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0090,2791,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0091,2792,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0092,2793,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0093,2794,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0094,2795,42,0.99,100,97,3,0.97,0.9154806357094724,0.9897454759759611,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0095,2796,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0096,2797,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0097,2798,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0098,2799,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0099,2800,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0100,2801,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0101,2802,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0102,2803,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0103,2804,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0104,2805,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0105,2806,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0106,2807,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0107,2808,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0108,2809,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0109,2810,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0110,2811,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0111,2812,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0112,2813,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0113,2814,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0114,2815,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0115,2816,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0116,2817,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0117,2818,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0118,2819,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0119,2820,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0120,2821,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0121,2822,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0122,2823,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0123,2824,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0124,2825,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0125,2826,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0126,2827,42,0.99,100,97,3,0.97,0.9154806357094724,0.9897454759759611,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0127,2828,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0128,2829,42,0.99,100,96,4,0.96,0.9016292856411208,0.9843366960084523,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0129,2830,42,0.99,100,97,3,0.97,0.9154806357094724,0.9897454759759611,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0130,2831,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0131,2832,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0132,2833,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0133,2834,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0134,2835,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0135,2836,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0136,2837,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0137,2838,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0138,2839,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0139,2840,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0140,2841,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0141,2842,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0142,2843,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0143,2844,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0144,2845,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0145,2846,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0146,2847,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0147,2848,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0148,2849,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0149,2850,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0150,2851,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0151,2852,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0152,2853,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0153,2854,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0154,2855,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0155,2856,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0156,2857,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0157,2858,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0158,2859,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0159,2860,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0160,2861,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0161,2862,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0162,2863,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0163,2864,42,0.99,100,95,5,0.95,0.8882495307680808,0.9784563208456319,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0164,2865,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0165,2866,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0166,2867,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0167,2868,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0168,2869,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0169,2870,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0170,2871,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0171,2872,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0172,2873,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0173,2874,42,0.99,100,97,3,0.97,0.9154806357094724,0.9897454759759611,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0174,2875,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0175,2876,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0176,2877,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0177,2878,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0178,2879,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0179,2880,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0180,2881,42,0.99,100,97,3,0.97,0.9154806357094724,0.9897454759759611,False,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0181,2882,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0182,2883,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0183,2884,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0184,2885,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0185,2886,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0186,2887,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0187,2888,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0188,2889,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0189,2890,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0190,2891,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
cal_n100_s099_0191,2892,42,0.99,100,99,1,0.99,0.9455138038212947,0.9982325679358592,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0192,2893,42,0.99,100,98,2,0.98,0.929988209271456,0.9944980324498376,True,0.95,Sustained,inconclusive,Unresolved
cal_n100_s099_0193,2894,42,0.99,100,100,0,1.0,0.9630065017930143,1.0,True,0.95,Sustained,stable,Sustained
